Date,Open,High,Low,Close,Volume,Adj Close
2015-08-28,41.91,42.35,41.18,41.40,1836300,41.2037
2015-08-27,40.10,42.46,40.10,42.33,4678000,42.1293
2015-08-26,40.60,40.60,39.25,40.10,2082700,39.9099
2015-08-25,40.30,40.79,39.30,39.69,2870300,39.5018
2015-08-24,38.40,40.49,38.35,39.12,2413600,38.9345
2015-08-21,40.91,41.37,40.18,40.36,1447000,40.1686
2015-08-20,40.98,41.46,40.03,41.14,1168000,40.9449
2015-08-19,41.73,41.73,40.43,40.98,1437700,40.7857
2015-08-18,42.10,42.16,41.69,41.79,1480800,41.5919
2015-08-17,41.80,42.46,41.60,42.10,1273500,41.9004
2015-08-14,42.08,42.50,41.60,41.80,860600,41.6018
2015-08-13,42.70,43.18,41.91,42.02,2207200,41.8208
2015-08-12,42.95,43.00,42.00,42.65,1857500,42.4478
2015-08-11,43.73,43.73,42.76,43.00,1372800,42.7961
2015-08-10,43.01,43.87,43.00,43.75,585900,43.5426
2015-08-07,43.06,43.60,42.97,43.54,525600,43.3336
2015-08-06,43.48,43.77,43.01,43.12,621700,42.9156
2015-08-05,43.87,44.05,43.57,43.87,1779700,43.662
2015-08-04,43.58,44.05,43.14,43.87,1294700,43.662
2015-08-03,43.39,43.76,43.00,43.64,1791200,43.4331
2015-07-31,42.55,43.41,42.55,43.23,3260500,43.025
2015-07-30,41.82,42.79,41.69,42.49,923800,42.2885
2015-07-29,42.40,42.71,41.73,41.90,2021400,41.7013
2015-07-28,42.06,42.95,41.80,42.35,1957900,42.1492
2015-07-27,41.70,42.73,41.55,42.12,1276900,41.9203
2015-07-24,43.27,43.30,41.79,41.91,1022200,41.7113
2015-07-23,42.70,43.30,42.56,43.08,1845000,42.8758
2015-07-22,43.56,43.59,42.00,42.50,3417600,42.2985
2015-07-21,42.60,43.80,42.50,43.63,2806700,43.4231
2015-07-20,42.54,42.80,42.40,42.50,521500,42.2985
2015-07-17,42.05,42.59,42.05,42.50,1262400,42.2985
2015-07-16,41.77,42.29,41.60,42.00,1027000,41.8009
2015-07-15,41.91,42.15,41.75,41.82,1259700,41.6217
2015-07-14,42.00,42.33,41.73,42.05,645500,41.8506
2015-07-13,42.46,42.80,41.70,42.10,1851800,41.9004
2015-07-10,41.79,42.71,41.41,42.58,2548100,42.3781
2015-07-09,41.29,41.95,41.17,41.77,2255500,41.572
2015-07-08,41.38,41.48,40.98,41.08,1186300,40.8852
2015-07-07,41.01,41.67,40.86,41.38,1504700,41.1838
2015-07-06,41.31,41.78,41.05,41.51,1822800,41.3132
2015-07-03,40.90,41.45,40.70,41.39,713100,41.1938
2015-07-02,41.03,41.45,40.95,41.14,1927000,40.9449
2015-07-01,40.60,41.42,40.54,40.83,1760200,40.6364
2015-06-30,40.61,40.81,40.21,40.66,4051100,40.4672
2015-06-29,41.18,41.18,40.50,40.61,1912700,40.4175
2015-06-26,41.35,41.58,41.22,41.39,919600,41.1938
2015-06-25,40.80,41.55,40.80,41.38,2434900,41.1838
2015-06-24,40.85,41.43,40.76,41.22,1926900,41.0246
2015-06-23,40.50,41.33,40.50,41.04,1882700,40.8454
2015-06-22,40.81,40.81,40.25,40.38,1273900,40.1886
2015-06-19,40.76,41.07,40.70,40.81,4386700,40.6165
2015-06-18,40.50,41.00,40.50,40.95,2470800,40.7558
2015-06-17,40.43,40.94,40.31,40.69,1780400,40.4971
2015-06-16,40.50,40.94,40.48,40.63,782000,40.4374
2015-06-15,40.49,40.95,40.32,40.60,937600,40.4075
2015-06-12,41.43,41.43,40.75,41.02,1654400,40.8255
2015-06-11,41.10,41.56,41.10,41.24,909700,41.0445
2015-06-10,41.45,41.89,41.00,41.31,2754400,41.1141
2015-06-09,41.12,41.81,40.50,41.25,1592400,41.0544
2015-06-08,40.21,41.29,40.21,40.94,1656800,40.7459
2015-06-05,40.30,40.45,40.21,40.31,840600,40.1189
2015-06-04,40.25,40.39,40.04,40.26,1985900,40.0691
2015-06-03,41.20,41.20,40.12,40.44,4030400,40.2483
2015-06-02,40.90,41.19,40.14,40.73,2314700,40.5369
2015-06-01,41.21,41.96,40.80,41.08,1306200,40.8852
2015-05-29,40.70,41.98,40.66,41.68,5688300,41.4824
2015-05-28,41.00,41.34,40.80,40.98,772500,40.7857
2015-05-27,40.60,41.20,40.60,40.88,1540800,40.6862
2015-05-26,41.61,41.63,40.02,40.90,2645100,40.7061
2015-05-25,41.56,41.75,41.56,41.62,216800,41.4227
2015-05-22,41.82,42.53,41.52,41.76,2533200,41.562
2015-05-21,42.25,42.75,41.80,41.92,959000,41.7212
2015-05-20,42.24,42.58,41.98,42.25,694700,42.0497
2015-05-19,42.49,42.95,42.20,42.44,1888000,42.2388
2015-05-18,42.60,42.69,42.10,42.50,632000,42.2985
2015-05-15,43.00,43.00,42.14,42.38,661400,42.1791
2015-05-14,42.48,43.19,42.48,42.91,1469100,42.7066
2015-05-13,42.41,42.78,41.83,42.69,1405000,42.4876
2015-05-12,41.40,42.20,41.36,41.87,1368200,41.6715
2015-05-11,41.90,42.30,41.45,41.63,860000,41.4326
2015-05-08,42.00,42.42,41.74,41.90,2224500,41.7013
2015-05-07,41.88,42.22,41.36,41.68,911600,41.4824
2015-05-06,42.05,42.49,41.40,42.09,1188800,41.8904
2015-05-05,41.69,42.39,41.60,42.26,1775200,42.0596
2015-05-04,41.34,42.00,41.00,41.69,2495000,41.4923
2015-05-01,41.20,41.20,41.20,41.20,000,41.0047
2015-04-30,42.93,42.93,41.00,41.20,4751100,41.0047
2015-04-29,42.00,42.61,41.97,42.14,1691900,41.9402
2015-04-28,42.40,42.90,42.01,42.18,1581100,41.98
2015-04-27,42.35,43.39,42.01,42.10,1661100,41.9004
2015-04-24,43.50,43.73,42.22,42.36,2738300,42.1592
2015-04-23,42.15,43.40,42.00,43.19,2133300,42.9852
2015-04-22,42.50,42.79,42.03,42.13,2681600,41.9303
2015-04-21,42.00,42.80,42.00,42.67,1254300,42.4677
2015-04-20,42.95,43.08,42.00,42.18,2193900,41.98
2015-04-17,43.31,43.47,42.60,42.69,1063400,42.4876
2015-04-16,42.55,43.69,42.55,43.53,5278000,43.3236
2015-04-15,42.60,43.00,42.50,42.74,4454800,42.5374
2015-04-14,42.98,42.99,42.40,42.53,2035000,42.3284
2015-04-13,43.06,43.06,42.50,42.78,2129600,42.5772
2015-04-10,42.79,43.57,42.79,43.00,3476800,42.7961
2015-04-09,43.17,44.47,42.76,42.99,2070300,42.7862
2015-04-08,43.82,44.57,43.17,43.43,2009300,43.2241
2015-04-07,44.01,44.74,43.50,44.04,1284000,43.8312
2015-04-06,43.19,44.50,43.09,44.33,2274900,44.1198
2015-04-03,43.22,43.22,43.22,43.22,000,43.0151
2015-04-02,43.22,43.22,43.22,43.22,000,43.0151
2015-04-01,43.04,44.25,42.46,43.22,1691000,43.0151
2015-03-31,42.91,43.79,42.71,43.26,2843500,43.0549
