Date,Open,High,Low,Close,Volume,Adj Close
2014-06-30,53.62995,54.10001,53.51002,53.67997,1472000,51.09763
2014-06-27,54.49997,54.65997,53.49998,53.62995,1448900,51.05001
2014-06-26,53.99997,54.79999,53.49998,54.61999,2965100,51.99243
2014-06-25,54.40997,54.40997,53.65004,53.94001,2075000,51.34516
2014-06-24,54.60995,54.99996,54.19001,54.40997,1283900,51.79251
2014-06-23,54.79999,54.79999,54.01996,54.60995,1068800,51.98287
2014-06-20,54.15003,54.95004,53.62995,54.79999,5372900,52.16377
2014-06-19,54.15003,54.49997,53.85001,54.17002,1756300,51.56411
2014-06-18,53.72998,54.26996,53.69996,54.15003,2057900,51.54508
2014-06-17,53.49998,54.10001,53.01002,54.04999,1504900,51.44985
2014-06-16,53.08003,53.99997,52.49999,53.65998,1804700,51.0786
2014-06-13,53.87994,53.92996,52.53996,52.78001,2034600,50.24097
2014-06-12,53.88999,54.69,53.35002,53.63999,2162500,51.05957
2014-06-11,53.99997,54.19001,53.40004,53.88999,1658500,51.29755
2014-06-10,53.69996,54.35001,53.21,54.20005,1961300,51.59269
2014-06-09,53.94001,54.40003,53.78001,53.99997,3426300,51.40224
2014-06-06,53.60002,53.96,53.35002,53.74997,2844700,51.16427
2014-06-05,52.74004,53.83997,52.60003,53.69996,3941600,51.11665
2014-06-04,52.80,52.94002,51.99999,52.74004,3084000,50.20292
2014-06-03,52.15999,52.97005,51.90005,52.76997,2235100,50.23141
2014-06-02,51.39996,52.35003,51.07001,52.19997,6845800,49.68883
2014-05-30,52.49999,52.49999,51.00,51.09,15940000,48.63225
2014-05-29,53.24004,53.49998,52.33998,52.58004,4624900,50.05061
2014-05-28,53.01002,53.58997,52.60003,53.01997,2619900,50.46938
2014-05-27,54.29999,54.31003,52.89,53.01002,3852500,50.45991
2014-05-26,53.76002,54.74996,53.60002,53.74997,2871500,51.16427
2014-05-23,52.08999,53.69996,51.60998,53.51002,5277600,50.93586
2014-05-22,52.19997,52.37002,51.60004,52.05995,2024500,49.55555
2014-05-21,52.49999,52.94996,51.94003,52.08004,10151800,49.57467
2014-05-20,52.24005,52.64994,52.01004,52.32,4908800,49.80308
2014-05-19,51.48995,52.78996,51.00,52.62002,3126100,50.08867
2014-05-16,51.10004,51.94997,51.10004,51.46996,2045800,48.99394
2014-05-15,52.64,52.64,51.19004,51.26999,4121700,48.80358
2014-05-14,51.05002,53.33003,51.01005,52.64994,6285200,50.11715
2014-05-13,50.85004,52.26997,50.85004,51.99999,4802700,49.49847
2014-05-12,50.44999,51.57,50.07002,50.57995,2394000,48.14674
2014-05-09,50.35999,50.87003,50.14003,50.43,834300,48.004
2014-05-08,51.42005,51.87002,50.21004,50.35999,3455200,47.93736
2014-05-07,49.75001,51.69997,49.48997,51.41,6323600,48.93686
2014-05-06,48.30999,49.77994,48.30999,49.61,3479900,47.22345
2014-05-05,48.25997,48.64999,48.02002,48.52995,543700,46.19536
2014-05-02,48.46999,48.70,47.95001,48.25997,2350800,45.93837
2014-05-01,48.68996,48.68996,48.68996,48.68996,000,46.34767
2014-04-30,48.50003,48.89998,48.14999,48.68996,3305300,46.34767
2014-04-29,47.80005,49.48997,47.80005,49.12999,3631500,46.76654
2014-04-28,48.70,48.93996,47.50998,47.80005,2178500,45.50058
2014-04-25,47.95001,49.00002,47.80005,48.64999,1697500,46.30962
2014-04-24,47.81,48.89004,47.27003,48.59002,2018300,46.25254
2014-04-23,48.73004,48.73004,47.59997,48.00003,1894200,45.69093
2014-04-22,49.09002,49.37005,48.50997,48.73004,2379400,46.38582
2014-04-21,48.73004,49.48003,48.50003,49.12005,1644800,46.75707
2014-04-18,48.98998,48.98998,48.98998,48.98998,000,46.63326
2014-04-17,48.98998,48.98998,48.98998,48.98998,000,46.63326
2014-04-16,48.68996,49.00002,48.39004,48.98998,3187500,46.63326
2014-04-15,48.00003,48.75997,47.77997,48.27996,6063500,45.95739
2014-04-14,46.40001,47.93996,46.40001,47.73999,4484300,45.4434
2014-04-11,46.90,47.45002,46.27003,46.84998,3525400,44.5962
2014-04-10,47.80005,47.98004,47.18998,47.23999,6230000,44.96746
2014-04-09,46.95002,47.93996,46.82005,47.54001,6087100,45.25304
2014-04-08,46.43998,47.70001,46.43998,47.59997,6111200,45.31012
2014-04-07,45.76,46.86002,45.61004,46.66999,2035800,44.42488
2014-04-04,46.00005,47.18003,45.67,45.84999,3199300,43.64432
2014-04-03,46.63002,46.63002,45.49996,46.09999,2871500,43.88229
2014-04-02,46.79002,47.41998,46.00005,46.15995,4599900,43.93937
2014-04-01,46.00005,46.65,45.35,46.54996,3301900,44.31062
2014-03-31,45.26,46.38002,45.26,46.20003,6648700,43.97752
2014-03-28,45.49996,45.97996,45.02999,45.26,2213100,43.08272
2014-03-27,44.99996,45.49996,44.40003,45.45998,2516300,43.27307
2014-03-26,45.20998,45.54997,44.29999,44.83996,2037500,42.68288
2014-03-25,45.13998,45.54997,44.97003,45.17,2270900,42.99705
2014-03-24,46.41999,46.99,44.70004,44.92001,4074300,42.75908
2014-03-21,44.90002,46.68004,44.81997,46.41999,8760800,44.1869
2014-03-20,43.99997,45.47997,43.24003,44.60,5346500,42.45447
2014-03-19,42.51003,44.45999,42.51003,44.31997,8279400,42.18791
2014-03-18,42.33998,42.90004,41.76998,42.49004,3536900,40.44601
2014-03-17,42.28002,42.28002,42.28002,42.28002,000,40.24609
2014-03-14,41.76004,42.53002,41.00,42.28002,6945200,40.24609
2014-03-13,42.49004,42.97999,41.19998,41.71002,3313700,39.70351
2014-03-12,41.55996,43.37,41.55996,42.17998,2702000,40.15086
2014-03-11,41.64001,42.58998,41.55001,42.12002,2700900,40.09378
2014-03-10,42.60002,42.65004,41.08999,41.64001,5972600,39.63687
2014-03-07,43.06999,43.71,42.35003,42.58004,4190300,40.53167
2014-03-06,42.58004,44.06997,42.33004,43.03995,5533600,40.96947
2014-03-05,42.83003,43.42997,41.99999,42.37002,6686500,40.33175
2014-03-04,43.21,43.99997,42.72005,42.83003,3656400,40.76964
2014-03-03,42.92003,43.49997,42.67003,42.89,2543000,40.82672
2014-02-28,43.19996,43.60001,42.85002,43.17003,3421700,41.09328
2014-02-27,42.74004,44.04999,42.74004,43.03995,5560200,40.96947
2014-02-26,45.29998,45.72997,42.28996,42.73,10478500,40.67442
2014-02-25,46.86997,46.86997,44.63004,45.02005,5425600,42.85431
2014-02-24,47.00004,47.29001,46.56001,46.77003,2950100,44.5201
2014-02-21,46.15001,47.07999,46.15001,46.88996,2915300,44.63426
2014-02-20,46.54996,46.77003,45.54997,46.40001,3295100,44.16788
2014-02-19,48.43996,48.70,46.29997,46.41999,4195500,44.1869
2014-02-18,47.75998,48.70995,47.75998,48.59996,2678000,46.262
2014-02-17,48.27996,48.73004,47.84997,47.97,934700,45.66234
2014-02-14,48.05999,48.84996,47.70996,48.05999,4968000,45.74801
2014-02-13,48.55999,48.55999,47.64999,48.05999,8893300,45.74801
2014-02-12,47.09998,48.98998,46.68004,48.80004,11301300,46.45246
2014-02-11,46.00005,47.18003,45.93004,46.93998,6964100,44.68187
2014-02-10,47.50004,47.50004,46.02004,46.15001,3647500,43.92991
2014-02-07,47.00004,47.70001,46.50999,47.48999,5658800,45.20543
2014-02-06,47.00998,47.29996,46.70997,46.83,7021500,44.57718
2014-02-05,45.84005,47.38995,45.84005,46.63996,5971600,44.39629
2014-02-04,46.00005,46.90,45.49996,45.84005,4488400,43.63486
2014-02-03,46.43998,46.43998,46.43998,46.43998,000,44.20593
2014-01-31,47.97,47.97,46.04997,46.43998,11929600,44.20593
2014-01-30,48.57998,49.50002,48.00003,48.09003,11709800,45.7766
2014-01-29,49.21004,49.25002,48.38,48.57003,6891400,46.23351
2014-01-28,49.98003,50.03999,49.02001,49.46004,4624800,47.08071
2014-01-27,50.59,50.59,49.00002,49.43995,8312600,47.06158
2014-01-24,51.50,51.87996,50.10999,50.39002,6688000,47.96595
2014-01-23,51.76004,52.28996,51.07001,51.35998,3530700,48.88925
2014-01-22,51.57995,52.08999,50.39997,51.76004,5164100,49.27006
2014-01-21,52.69996,52.90004,51.51004,51.69997,6220800,49.21288
2014-01-20,52.65999,53.35002,52.55995,52.94996,1735600,50.40274
2014-01-17,53.69996,53.99997,52.39994,52.55001,3536100,50.02202
2014-01-16,53.95005,54.15997,53.28995,53.62995,2216000,51.05001
2014-01-15,54.77005,54.77005,53.95005,54.10995,2024500,51.50693
2014-01-14,54.47003,54.76001,54.01996,54.49997,2196700,51.87818
2014-01-13,55.29998,55.36004,54.31003,54.42002,1929200,51.80208
2014-01-10,54.58996,55.24002,54.38004,55.08001,5411900,52.43032
2014-01-09,55.06997,55.10,53.85996,54.49997,6570900,51.87818
2014-01-08,53.99997,55.17001,53.30,54.99002,3793900,52.34466
2014-01-07,53.97004,54.20005,53.01002,53.79005,2981300,51.20242
2014-01-06,53.37,54.01996,53.22005,53.44996,2467700,50.87868
2014-01-03,53.95005,54.15003,53.24998,53.35996,3234900,50.79301
2014-01-02,53.85001,54.35001,53.79999,53.90003,3839800,51.30711
2014-01-01,53.76002,53.76002,53.76002,53.76002,000,51.17383
2013-12-31,54.97997,55.68999,53.49998,53.76002,3518700,51.17383
2013-12-30,55.29998,55.99001,54.92001,54.97997,2890900,52.3351
2013-12-27,55.77005,56.63996,55.45004,55.58001,3076100,52.90626
2013-12-26,55.70998,56.68998,55.70998,55.90996,2530300,53.22034
2013-12-25,55.97002,55.97002,55.97002,55.97002,000,53.27752
2013-12-24,56.02004,56.40001,55.51,55.97002,1067500,53.27752
2013-12-23,56.70003,56.70003,55.70004,55.74001,2336900,53.05857
2013-12-20,56.49994,57.18998,55.63003,55.97996,8104300,53.28698
2013-12-19,56.77998,57.00004,55.81002,56.49994,2625500,53.78195
2013-12-18,56.68004,57.34004,55.76,56.18004,2988700,53.47743
2013-12-17,57.25998,57.79001,56.52003,56.66999,2562500,53.94382
2013-12-16,57.54001,58.00003,57.00999,57.22001,2257400,54.46737
2013-12-13,57.59998,58.30005,55.77998,57.54001,5242500,54.77198
2013-12-12,57.82005,57.82005,57.82005,57.82005,000,55.03854
2013-12-11,58.48998,58.82003,57.29996,57.82005,3310100,55.03854
2013-12-10,58.07998,58.88,58.00003,58.20001,2906300,55.40023
2013-12-09,57.70996,59.37999,57.70996,58.07998,5493900,55.28597
2013-12-06,59.23003,59.73997,57.48999,57.70996,5335500,54.93375
2013-12-05,57.91998,59.50002,57.91998,58.93996,10579500,56.10458
2013-12-04,55.60,58.13,55.60,57.89005,4779800,55.10518
2013-12-03,55.56002,56.40001,55.56002,56.31001,5258300,53.60115
2013-12-02,55.76,56.40001,55.47003,56.04003,3998900,53.34415
2013-11-29,54.88004,56.43004,54.88004,55.60,4820000,52.92529
2013-11-28,54.65003,55.24002,54.54999,54.99002,1362200,52.34466
2013-11-27,53.01997,54.77005,52.74999,54.69994,4994800,52.06854
2013-11-26,53.56998,53.85996,52.10003,53.12001,3864900,50.07676
2013-11-25,53.22999,53.79999,52.90999,53.56998,1664600,50.50096
2013-11-22,53.35996,53.85996,52.99004,53.22999,5094000,50.18044
2013-11-21,52.99998,53.69996,52.62002,53.51996,13348100,50.4538
2013-11-20,53.22999,53.87994,52.60003,52.87001,3985400,49.84109
2013-11-19,54.29999,54.29999,52.80,52.99004,2796300,49.95424
2013-11-18,54.29005,54.29005,54.29005,54.29005,000,51.17977
2013-11-15,53.03001,54.74996,53.03001,54.29005,5812300,51.17977
2013-11-14,51.80001,53.19996,51.69003,52.87995,2368600,49.85046
2013-11-13,51.71996,52.39994,51.12997,51.60998,2197400,48.65324
2013-11-12,51.51004,52.30995,51.51004,52.21996,2020700,49.22827
2013-11-11,51.85998,52.51997,51.50,51.53997,1179900,48.58724
2013-11-08,51.50,52.30001,51.00,51.85998,3299900,48.88891
2013-11-07,52.01004,52.42998,51.51004,51.64996,2451900,48.69092
2013-11-06,52.74999,53.37,51.55996,51.90005,3306000,48.9267
2013-11-05,54.38004,54.38004,52.14001,52.42998,4343200,49.42626
2013-11-04,54.69994,55.18999,54.24997,54.38004,2374000,51.2646
2013-11-01,54.44994,54.95004,54.10001,54.69,1025300,51.5568
2013-10-31,54.20005,56.00005,54.01002,54.49002,5325400,51.36828
2013-10-30,54.60001,54.60001,53.28001,54.20005,3922000,51.09493
2013-10-29,54.90002,54.90002,54.12,54.35995,2909000,51.24566
2013-10-28,54.70999,55.45004,54.26001,55.06997,1885900,51.915
2013-10-25,54.17002,55.02005,53.65998,54.35001,1482800,51.23629
2013-10-24,54.86999,55.40002,53.99997,54.24997,3470400,51.14198
2013-10-23,55.20004,55.20004,54.60995,54.86999,1677700,51.72648
2013-10-22,54.24997,55.42,54.24997,55.33001,4348700,52.16015
2013-10-21,53.99997,54.78,53.58003,54.12,5872800,50.90351
2013-10-18,53.85001,54.60001,53.85001,54.29005,2732000,51.06345
2013-10-17,54.44001,54.44001,53.51002,54.13004,2493400,50.91295
2013-10-16,52.64994,54.19001,52.07,53.99003,3935300,50.78126
2013-10-15,52.92997,53.40004,52.24999,52.51997,6249100,49.39857
2013-10-14,54.49997,54.49997,52.85997,52.97005,5088700,49.8219
2013-10-11,56.09999,56.49994,54.19001,54.40997,5079100,51.17625
2013-10-10,55.65002,56.49994,55.65002,56.27998,2704900,52.93511
2013-10-09,55.49996,55.88003,54.60001,55.17001,2661600,51.89111
2013-10-08,56.06996,56.49994,54.99996,55.45004,2243100,52.1545
2013-10-07,56.90,57.38001,55.70004,56.06996,2996100,52.73758
2013-10-04,57.15,58.18996,56.95002,57.06001,1367200,53.66878
2013-10-03,57.48999,57.98999,56.90,57.15,1457500,53.75343
2013-10-02,57.75004,58.11002,57.20002,57.43003,4882000,54.01682
2013-10-01,57.00004,58.70001,57.00004,58.34003,2108400,54.87273
2013-09-30,58.25997,58.79,56.72001,57.04996,5356400,53.65933
2013-09-27,59.73997,59.73997,58.20001,58.79,1880400,55.29596
2013-09-26,60.00001,60.89996,59.50002,59.66996,2302600,56.12362
2013-09-25,60.00001,60.73996,59.80004,59.91996,2436400,56.35876
2013-09-24,61.00,61.00,59.94999,60.32002,1935700,56.73504
2013-09-23,60.28999,61.00,59.77,60.16996,1085100,56.5939
2013-09-20,61.00,61.26999,59.89003,60.28999,1923300,56.7068
2013-09-19,60.89002,61.37003,60.53004,61.00,4218000,57.37461
2013-09-18,59.73003,61.12003,59.05004,60.80003,2767400,57.18652
2013-09-17,59.80004,60.75001,59.39998,59.80004,2190400,56.24596
2013-09-16,60.37998,60.37998,60.37998,60.37998,000,56.79144
2013-09-13,59.61,60.64997,58.80999,60.37998,1488400,56.79144
2013-09-12,60.35005,61.19998,58.77995,59.50002,4223600,55.96378
2013-09-11,59.80004,60.69004,58.80999,59.94999,4808200,56.38701
2013-09-10,58.30005,60.10005,58.25003,59.75996,4185800,56.20827
2013-09-09,56.00005,58.41997,55.76,57.97,3737000,54.52469
2013-09-06,56.56995,57.20002,55.60,56.36997,3245000,53.01976
2013-09-05,57.25004,57.27997,55.81002,56.56995,2154500,53.20786
2013-09-04,55.88997,57.57005,55.20998,57.02003,3431100,53.63118
2013-09-03,56.77998,57.02003,55.33001,55.60,2057900,52.29554
2013-09-02,54.79004,56.43004,54.79004,56.20003,1873100,52.85992
2013-08-30,54.56003,56.20003,51.99999,53.19996,26993100,50.03815
2013-08-29,55.49996,55.81996,53.55,54.70999,3325800,51.45843
2013-08-28,56.13996,57.27003,54.54004,55.22003,3682700,51.93816
2013-08-27,57.98999,57.98999,54.85,56.13996,5259800,52.80342
2013-08-26,59.59996,59.77995,58.11996,58.36001,2081400,54.89153
2013-08-23,59.39998,59.80998,58.14999,59.48003,3051100,55.94498
2013-08-22,61.00,61.50,58.84996,59.16997,3967400,55.65334
2013-08-21,61.80002,61.91,60.10005,60.96997,3188400,57.34637
2013-08-20,61.69003,62.23,61.10999,61.73995,2203800,58.07059
2013-08-19,62.51997,63.24004,61.30002,61.71002,1893600,58.04243
2013-08-16,62.14001,64.13999,61.80002,62.99999,2069000,59.25573
2013-08-15,62.55995,62.89994,61.60998,62.05996,1412400,58.37157
2013-08-14,63.35002,64.20005,62.51003,62.60997,3231900,58.8889
2013-08-13,62.69997,63.78995,62.10003,63.37001,4040100,59.60377
2013-08-12,64.72998,66.50005,61.89996,62.89994,5105100,59.16164
2013-08-09,64.49002,65.29998,63.97005,64.63998,3394400,60.79826
2013-08-08,63.19996,64.47998,63.19996,64.13999,4941000,60.32798
2013-08-07,62.69997,63.49998,61.73001,63.17003,3371700,59.41567
2013-08-06,62.12996,63.40004,61.60998,62.90999,5258400,59.17108
2013-08-05,62.40005,62.40005,61.50,62.14001,1487100,58.44687
2013-08-02,61.00,62.69997,60.80003,62.40005,5788000,58.69146
2013-08-01,59.50996,63.40004,59.50996,61.19998,8239600,57.56271
2013-07-31,56.61003,60.27,56.61003,59.77,5961700,56.21772
2013-07-30,57.48999,57.48999,56.59999,57.00999,651400,53.62173
2013-07-29,57.52003,58.45995,56.72995,56.83,1609600,53.45244
2013-07-26,57.54996,58.30005,57.02003,58.09003,2160700,54.63759
2013-07-25,57.68997,58.00003,56.66999,57.86002,2525200,54.42125
2013-07-24,56.79996,57.79001,56.49994,57.72,5079300,54.28955
2013-07-23,56.31001,56.90995,56.31001,56.86003,2737700,53.48069
2013-07-22,54.19001,56.65001,53.81004,56.25005,4015200,52.79128
2013-07-19,54.65003,54.65003,53.51002,54.19001,790200,50.8579
2013-07-18,54.76001,54.88998,54.33996,54.65003,2750400,51.28964
2013-07-17,54.15003,54.99996,53.65998,54.77005,2479200,51.40228
2013-07-16,53.40004,54.20999,52.73,53.87994,1767700,50.5669
2013-07-15,52.85002,55.04998,52.80,53.58003,2158600,50.28543
2013-07-12,53.30,53.49998,52.51997,52.94002,4463500,49.68478
2013-07-11,53.60002,54.01996,53.15004,53.33998,2512800,50.06014
2013-07-10,52.87001,53.40004,52.49999,52.85997,2700000,49.60965
2013-07-09,54.60001,54.99002,52.85997,53.01002,3080500,49.75048
2013-07-08,56.00005,56.20997,54.40997,54.54004,2477400,51.18642
2013-07-05,58.18996,58.18996,54.10001,56.43998,4942500,52.96953
2013-07-04,57.57005,58.16004,57.22995,57.95001,1077500,54.38671
2013-07-03,56.77998,57.65,55.70004,57.57005,2692200,54.03011
2013-07-02,56.18999,57.48999,55.10,56.88996,6511000,53.39184
2013-07-01,54.04005,56.47002,53.69996,56.20003,3827200,52.74433
2013-06-28,53.35996,54.81003,52.49999,53.99003,6362500,50.67022
2013-06-27,52.94002,54.28,52.94002,53.35996,3904100,50.07889
2013-06-26,52.15005,53.49998,52.15005,52.67998,4071900,49.44072
2013-06-25,52.55995,52.62995,51.66,51.89001,4087700,48.69933
2013-06-24,52.99998,52.99998,51.64996,52.42998,4395200,49.2061
2013-06-21,51.69997,53.69996,51.50,53.35002,10469400,50.06957
2013-06-20,51.25,52.60997,50.00001,51.64996,6624900,48.47404
2013-06-19,52.49999,52.89,50.69999,51.53997,2996700,48.37082
2013-06-18,53.40004,54.15003,52.10997,52.32,2536000,49.10288
2013-06-17,53.90003,54.40997,53.28995,53.51996,2362600,50.22906
2013-06-14,53.90003,54.72998,53.19996,53.76996,3433600,50.46368
2013-06-13,52.80995,54.38998,52.80995,53.81004,4141000,50.5013
2013-06-12,56.00005,56.00005,52.71001,53.06005,3160200,49.79742
2013-06-11,55.40002,55.65996,54.54999,55.02005,2364200,51.63691
2013-06-10,55.81002,56.47996,55.20004,55.70004,2451200,52.27508
2013-06-07,56.88001,57.27003,55.49996,55.81002,2410000,52.3783
2013-06-06,54.99996,57.00004,54.40003,56.54002,3385000,53.06342
2013-06-05,57.06001,57.41004,54.85,55.10,4370000,51.71194
2013-06-04,58.09997,58.61995,56.52998,56.77998,2500700,53.28862
2013-06-03,58.70001,58.70001,57.59998,58.02002,3018000,54.45241
2013-05-31,56.99,59.07997,56.29997,58.75997,6682700,55.14686
2013-05-30,57.00004,57.89005,56.54997,57.00004,2522100,53.49515
2013-05-29,57.00004,57.73999,56.18999,56.91999,2071300,53.42002
2013-05-28,57.04002,57.79001,55.97002,57.50004,2999600,53.9644
2013-05-27,56.36997,56.75999,54.99996,56.63996,768800,53.15721
2013-05-24,56.24001,56.49994,55.49996,56.34999,2452300,52.88507
2013-05-23,54.99996,56.27004,54.51001,56.24001,4771600,52.78185
2013-05-22,54.31003,55.95003,54.31003,55.68999,7633400,52.26565
2013-05-21,54.40003,54.88998,52.80,54.04005,7028900,50.71717
2013-05-20,57.09998,57.09998,54.01996,54.44001,10229300,51.09253
2013-05-17,58.55999,58.63,57.00004,57.09004,6696600,53.57961
2013-05-16,58.52002,59.43001,58.00998,58.27002,2754800,54.68704
2013-05-15,60.00001,60.19999,58.52996,58.80999,4889600,55.1938
2013-05-14,60.37004,60.80003,59.77,60.00001,2794400,56.31065
2013-05-13,60.75995,61.46997,60.25001,60.37004,2819800,56.65793
2013-05-10,61.39996,61.48995,60.80003,61.12997,3498500,57.37114
2013-05-09,61.46997,61.75,60.18,61.10004,3275000,57.34304
2013-05-08,61.05002,61.89001,60.80003,60.94999,3022400,57.20221
2013-05-07,60.82995,61.46002,60.50995,61.35004,3306500,57.57767
2013-05-06,60.57002,61.19998,60.30003,60.46003,1469700,56.74239
2013-05-03,61.60004,61.99005,60.73002,60.87003,4615400,57.12718
2013-05-02,62.10003,62.17998,61.03004,61.28998,3712500,57.5213
2013-05-01,61.89001,61.89001,61.89001,61.89001,000,58.08444
2013-04-30,60.89996,62.17998,60.89996,61.89001,4189100,58.08444
2013-04-29,61.50,61.99999,60.50001,61.67005,1492200,57.878
2013-04-26,61.62997,61.99999,61.44004,61.48995,1290500,57.70898
2013-04-25,61.07001,61.99999,60.87003,61.92998,3395000,58.12195
2013-04-24,61.05002,62.15005,60.71997,61.07001,2569900,57.31486
2013-04-23,61.25,62.16,61.00,62.03997,2765100,58.22517
2013-04-22,60.30003,61.35004,60.00001,60.66001,1306100,56.81463
2013-04-19,59.84996,60.50001,59.25002,60.03999,3718600,56.23391
2013-04-18,60.50001,60.69999,58.00003,59.09996,4528500,55.35348
2013-04-17,61.26999,61.69997,60.41001,60.64002,2469200,56.79591
2013-04-16,60.98996,61.53998,60.91001,61.35998,1233800,57.47023
2013-04-15,61.94003,61.94003,60.30003,60.73002,1421500,56.8802
2013-04-12,60.82995,62.40005,60.82995,62.10003,3239400,58.16337
2013-04-11,60.44999,61.05002,60.11,60.82995,5999100,56.9738
2013-04-10,61.91,62.30001,60.12004,60.32002,11485900,56.49619
2013-04-09,62.89994,63.10997,61.80002,61.85998,10707200,57.93853
2013-04-08,63.60002,63.99997,62.85997,62.99004,2811900,58.99696
2013-04-05,64.10995,64.47998,63.60996,63.94001,2597300,59.88671
2013-04-04,64.51001,65.38003,64.51001,64.79004,2892700,60.68285
2013-04-03,64.99002,65.49002,64.79004,64.97998,3048300,60.86074
2013-04-02,65.19,65.67995,64.29999,64.95999,3306800,60.84202
2013-04-01,66.15001,66.72001,64.92995,65.19,1649500,61.05745
2013-03-29,66.24995,66.24995,66.24995,66.24995,000,62.05021
2013-03-28,66.24995,66.24995,66.24995,66.24995,000,62.05021
2013-03-27,66.36998,67.45002,65.99001,66.24995,4172800,62.05021
2013-03-26,64.29999,66.99,64.20005,66.45997,6484200,62.24692
2013-03-25,63.83997,64.29999,63.83997,64.19001,1648500,60.12086
2013-03-22,62.55001,64.01002,61.69997,63.83003,3553100,59.7837
2013-03-21,62.78002,62.78002,62.17998,62.55001,4925000,58.58482
2013-03-20,63.51997,63.90998,62.21996,62.58004,879100,58.61295
2013-03-19,64.49997,64.63004,63.10002,63.42003,3071200,59.39968
2013-03-18,63.97005,63.97005,63.97005,63.97005,000,59.91484
2013-03-15,64.60995,64.99002,63.49998,63.97005,5125800,59.91484
2013-03-14,64.26996,64.99996,64.04999,64.60995,2845400,60.51418
2013-03-13,64.90003,64.99996,64.31004,64.63998,3645900,60.5423
2013-03-12,64.60001,65.04999,63.92997,64.76001,2296100,60.65472
2013-03-11,64.72003,65.08996,63.55,64.63998,3638800,60.5423
2013-03-08,64.15003,64.97998,63.67997,64.72003,3251600,60.61728
2013-03-07,64.40003,64.40003,63.44996,64.06998,3389500,60.00844
2013-03-06,63.10002,64.42996,63.10002,64.24003,7106300,60.1677
2013-03-05,60.11,62.94996,60.10005,62.76003,13299400,58.78153
2013-03-04,60.96997,60.96997,59.00002,59.84996,8099700,56.05593
2013-03-01,63.60996,63.90004,60.30003,60.50001,11971600,56.66477
2013-02-28,64.79999,64.79999,63.69996,63.99003,5753300,59.93355
2013-02-27,65.38998,65.38998,64.60001,64.88004,4116900,60.76714
2013-02-26,65.06003,65.60,64.51996,65.01001,2754300,60.88887
2013-02-25,64.90003,65.60,64.74997,64.92001,1430200,60.80458
2013-02-22,63.72005,65.43999,63.72005,65.08996,7497700,60.96375
2013-02-21,64.29005,64.45999,63.01003,63.65004,2961100,59.61511
2013-02-20,64.60001,65.17995,64.03001,64.15003,2647500,60.08341
2013-02-19,65.63997,65.92001,64.51001,64.81997,3141600,60.71088
2013-02-18,65.67995,65.95004,65.45004,65.56997,869100,61.41333
2013-02-15,65.76995,65.88997,65.43999,65.67995,3259200,61.51635
2013-02-14,65.79004,65.90002,65.10,65.43999,4732700,61.2916
2013-02-13,63.56999,65.95004,63.24998,65.67995,7606400,61.51635
2013-02-12,63.47999,63.62,62.94996,63.10997,5019200,59.10928
2013-02-11,65.22997,65.51,63.40004,63.56999,10772700,59.54014
2013-02-08,65.99995,66.47996,65.83001,65.90002,4653800,61.72246
2013-02-07,68.98998,68.98998,65.52005,65.90996,23840300,61.73177
2013-02-06,71.92999,71.99999,69.27001,70.00996,7145300,65.57186
2013-02-05,71.35999,71.99999,71.21003,71.99005,3650800,67.42644
2013-02-04,71.44998,71.44998,71.44998,71.44998,000,66.9206
2013-02-01,71.99005,72.39995,70.89997,71.44998,3092900,66.9206
2013-01-31,71.99005,71.99999,71.25994,71.91995,3755700,67.36077
2013-01-30,71.78003,71.99005,71.50,71.55996,1527200,67.02361
2013-01-29,71.62003,72.33999,71.62003,71.78003,3274300,67.22972
2013-01-28,73.60002,73.60996,71.58005,71.85004,4442600,67.2953
2013-01-25,74.19995,74.19995,72.73,73.24999,1411400,68.6065
2013-01-24,74.10002,74.49003,73.30,73.85002,1769000,69.16849
2013-01-23,74.74002,74.74002,73.60996,74.15997,2072000,69.4588
2013-01-22,73.85002,74.85001,73.78001,74.78,2819000,70.03952
2013-01-21,74.63999,74.63999,73.60002,74.03001,1067100,69.22187
2013-01-18,74.60995,74.92001,74.21,74.63999,2243000,69.79223
2013-01-17,73.85996,74.70005,73.85996,74.56998,4845500,69.72677
2013-01-16,72.49999,73.26003,72.39995,72.80995,3664100,68.08106
2013-01-15,72.80001,72.85997,71.50994,72.26003,1535000,67.56685
2013-01-14,73.30,73.83997,72.01004,72.94003,2405000,68.20268
2013-01-11,71.23001,72.69997,71.23001,72.57,3761200,67.85669
2013-01-10,72.99004,72.99004,71.00001,71.21997,4477800,66.59434
2013-01-09,72.23001,72.99004,72.05002,72.37996,5586500,67.67899
2013-01-08,73.99997,73.99997,71.00001,72.32,7190300,67.62292
2013-01-07,75.58996,75.60,74.10996,74.33997,2559200,69.5117
2013-01-04,75.49996,75.85,74.51002,75.72003,2008100,70.80213
2013-01-03,74.95999,75.79998,74.06998,75.63003,3224200,70.71798
2013-01-02,72.62996,74.99997,72.62996,74.85995,2199500,69.99791
2013-01-01,72.10997,72.10997,72.10997,72.10997,000,67.42654
2012-12-31,71.67005,72.46002,71.39996,72.10997,534700,67.42654
2012-12-28,72.49999,72.85997,71.39996,71.67005,1226700,67.01518
2012-12-27,71.51998,72.58004,71.44004,71.76999,1014700,67.10863
